Date,Adj Close,Close,High,Low,Open,Volume,Median_Price,Mean_Price,Intraday_Range,Intraday_Range_Pct,day_of_week,month,quarter,day_of_month,week_of_year,Close_lag_1,Close_lag_2,Close_lag_3,Close_lag_5,Close_lag_7,Close_MA_7,Close_MA_14,Close_MA_30,Close_volatility_7,Close_volatility_14,Close_momentum_5,Close_roc_5,Close_momentum_10,Close_roc_10,close_position,avg_range_7,avg_range_30
2021-02-08,1831.9000244140625,1831.9000244140625,1836.699951171875,1809.0,1816.300048828125,254,1824.1000366210938,1823.4750061035156,27.699951171875,1.5250757268738158,0,2,1,8,6,1810.9000244140625,1788.9000244140625,1832.199951171875,1860.800048828125,1837.9000244140625,1828.9285888671875,1841.27144077846,1860.486669921875,23.461373159027193,21.591182945280416,-28.9000244140625,-1.5530967140861185,-23.0,-1.2399590111205796,0.8267171401122873,29.314278738839285,21.216670735677084
2021-02-09,1835.300048828125,1835.300048828125,1843.300048828125,1830.699951171875,1841.9000244140625,184,1838.6000366210938,1837.8000183105469,12.60009765625,0.6840815184992622,1,2,1,9,6,1831.9000244140625,1810.9000244140625,1788.9000244140625,1830.5,1847.300048828125,1827.2143031529017,1839.085728236607,1859.0000040690104,22.30519265181994,20.42347252965682,4.800048828125,0.2622261036943458,-15.39990234375,-0.8321123223674741,0.365084285991087,25.785714285714285,21.496671549479167
2021-02-10,1840.5999755859375,1840.5999755859375,1851.0999755859375,1837.0,1842.5999755859375,543,1841.5999755859375,1842.8249816894531,14.0999755859375,0.765221739539738,2,2,1,10,6,1835.300048828125,1831.9000244140625,1810.9000244140625,1832.199951171875,1860.800048828125,1824.328578404018,1837.3214372907366,1857.7800048828126,18.15677916577505,19.0021480922996,8.4000244140625,0.4584665777711567,-4.300048828125,-0.23307760698256208,0.25531785952366526,24.671421595982142,21.230000813802082
2021-02-11,1824.9000244140625,1824.9000244140625,1845.0,1820.9000244140625,1840.5,602,1832.7000122070312,1832.8250122070312,24.0999755859375,1.309425459708639,3,2,1,11,6,1840.5999755859375,1835.300048828125,1831.9000244140625,1788.9000244140625,1830.5,1823.5285818917412,1835.1214425223213,1855.9533406575522,17.961866658460078,18.486633976638572,36.0,2.0124098333438987,-13.0,-0.7073290074167394,0.16597527187264152,23.299979073660715,21.979996744791666
2021-02-12,1821.5999755859375,1821.5999755859375,1827.5,1809.199951171875,1825.0,259,1823.2999877929688,1820.8249816894531,18.300048828125,1.002742401541096,4,2,1,12,6,1824.9000244140625,1840.5999755859375,1835.300048828125,1810.9000244140625,1832.199951171875,1822.0142996651787,1832.7428676060267,1853.6400065104167,17.55110369557218,17.878337495480785,10.699951171875,0.5908637157005446,-25.7000732421875,-1.3912235458712243,0.6775951545552784,24.114275251116073,21.973331705729166
2021-02-16,1797.199951171875,1797.199951171875,1823.4000244140625,1787.300048828125,1820.9000244140625,1141,1809.0499877929688,1807.2000122070312,36.0999755859375,1.982534741167567,1,2,1,16,7,1821.5999755859375,1824.9000244140625,1840.5999755859375,1831.9000244140625,1788.9000244140625,1823.2000034877233,1828.9214390345983,1850.443339029948,15.04217878972998,19.397957863795835,-34.7000732421875,-1.8942121720472382,-63.60009765625,-3.4178899391314714,0.27423570745035186,22.214285714285715,22.889994303385418
2021-02-17,1771.0999755859375,1771.0999755859375,1789.699951171875,1768.800048828125,1785.800048828125,614,1778.4500122070312,1778.8500061035156,20.89990234375,1.1703383230090572,2,2,1,17,7,1797.199951171875,1821.5999755859375,1824.9000244140625,1835.300048828125,1810.9000244140625,1817.5142822265625,1823.6500069754463,1844.6566731770833,24.81408973006506,24.163902674426556,-64.2000732421875,-3.498069609009192,-59.4000244140625,-3.245016356955067,0.11004485666892508,21.971418108258927,22.489990234375
2021-02-18,1773.4000244140625,1773.4000244140625,1784.5999755859375,1766.0,1776.0999755859375,587,1774.75,1775.0249938964844,18.5999755859375,1.0472369709819598,3,2,1,18,7,1771.0999755859375,1797.199951171875,1821.5999755859375,1840.5999755859375,1831.9000244140625,1809.1571393694196,1819.0428641183037,1838.6800089518229,28.70731498448332,27.196523445953307,-67.199951171875,-3.650980770576319,-58.7999267578125,-3.2092527193991063,0.39785129716284595,20.671421595982142,22.72999267578125
2021-02-19,1775.800048828125,1775.800048828125,1787.5999755859375,1764.300048828125,1764.300048828125,118,1770.050048828125,1773.0000305175781,23.2999267578125,1.3206328919669115,4,2,1,19,7,1773.4000244140625,1771.0999755859375,1797.199951171875,1824.9000244140625,1835.300048828125,1800.6571393694196,1813.9357212611608,1834.310009765625,28.48436230672361,28.17769632216153,-49.0999755859375,-2.69055701293568,-13.0999755859375,-0.732292213491823,0.49356378324854744,22.199968610491073,21.559989420572915
2021-02-22,1806.699951171875,1806.699951171875,1807.800048828125,1784.0,1784.0,165,1795.3499755859375,1795.625,23.800048828125,1.3340834544913118,0,2,1,22,8,1775.800048828125,1773.4000244140625,1771.0999755859375,1821.5999755859375,1840.5999755859375,1795.8142787388392,1810.0714285714287,1830.7900065104166,22.89492553665539,24.75853538744185,-14.9000244140625,-0.8179635822222574,-4.2000732421875,-0.23193291653670844,0.9537775042314203,23.585693359375,21.863326009114584
2021-02-23,1804.4000244140625,1804.4000244140625,1811.300048828125,1796.4000244140625,1809.5999755859375,569,1807.0,1805.4250183105469,14.9000244140625,0.823387743981261,1,2,1,23,8,1806.699951171875,1775.800048828125,1773.4000244140625,1797.199951171875,1824.9000244140625,1792.885707310268,1808.2071446010045,1829.8000081380208,19.63315395364063,24.07518111968982,7.2000732421875,0.40062727786591856,-27.5,-1.5011736248431975,0.536911871932886,22.271414620535715,19.896659342447915
2021-02-24,1796.4000244140625,1796.4000244140625,1805.800048828125,1796.4000244140625,1805.800048828125,1500,1801.1000366210938,1801.1000366210938,9.4000244140625,0.5205462487478971,2,2,1,24,8,1804.4000244140625,1806.699951171875,1775.800048828125,1771.0999755859375,1821.5999755859375,1789.2857142857142,1805.6500069754463,1828.0266764322917,15.329089876577907,23.21669571260715,25.300048828125,1.4284935450781044,-38.9000244140625,-2.119545762498123,0.0,20.999982561383927,19.439994303385415
2021-02-25,1774.4000244140625,1774.4000244140625,1802.0,1766.699951171875,1801.5,1049,1787.9500122070312,1786.1499938964844,35.300048828125,1.9594809230155428,3,2,1,25,8,1796.4000244140625,1804.4000244140625,1806.699951171875,1773.4000244140625,1797.199951171875,1786.0285818917412,1804.614292689732,1825.7433430989583,15.782755442290423,24.318679295317477,1.0,0.05638885678545107,-66.199951171875,-3.596650660108853,0.21813208473673654,20.885707310267858,19.939998372395834
2021-02-26,1728.0999755859375,1728.0999755859375,1768.199951171875,1718.800048828125,1768.0999755859375,1593,1748.0999755859375,1745.7999877929688,49.39990234375,2.793954133016668,4,2,1,26,8,1774.4000244140625,1796.4000244140625,1804.4000244140625,1775.800048828125,1771.0999755859375,1779.8857247488838,1798.7000034877233,1821.560009765625,26.966922643809355,31.639073917364804,-47.7000732421875,-2.6861173516503416,-96.800048828125,-5.3044028458055115,0.18825799883365787,24.957135881696427,21.4199951171875
2021-03-01,1722.5,1722.5,1747.0,1720.300048828125,1737.0999755859375,407,1729.7999877929688,1731.7250061035156,26.699951171875,1.537041710156544,0,3,1,1,9,1728.0999755859375,1774.4000244140625,1796.4000244140625,1806.699951171875,1773.4000244140625,1772.614292689732,1790.8857160295759,1817.3000081380208,34.747255354557126,36.01572186810578,-84.199951171875,-4.66042804270076,-99.0999755859375,-5.440271020758051,0.08239532565858654,26.114275251116073,21.843326822916666
2021-03-02,1733.0999755859375,1733.0999755859375,1733.0999755859375,1708.699951171875,1709.4000244140625,867,1721.25,1721.0749816894531,24.4000244140625,1.4274028352390007,1,3,1,2,9,1722.5,1728.0999755859375,1774.4000244140625,1804.4000244140625,1775.800048828125,1766.5142822265625,1783.5857107979912,1814.0933390299479,37.71602632060481,36.67237133696632,-71.300048828125,-3.951454658801507,-64.0999755859375,-3.566657986171251,1.0,26.271432059151785,22.509993489583334
2021-03-03,1715.300048828125,1715.300048828125,1732.4000244140625,1703.5,1730.0,501,1722.6500244140625,1720.3000183105469,28.9000244140625,1.6705216424313583,2,3,1,3,9,1733.0999755859375,1722.5,1728.0999755859375,1796.4000244140625,1806.699951171875,1753.4571533203125,1774.6357160295759,1809.9533406575522,37.304113391568116,36.97617549551829,-81.0999755859375,-4.514583304594985,-55.7999267578125,-3.1505802906101934,0.4083058428969077,27.0,22.109993489583335
2021-03-04,1700.199951171875,1700.199951171875,1717.4000244140625,1700.199951171875,1706.5,521,1703.3499755859375,1706.0749816894531,17.2000732421875,1.0079152207552007,3,3,1,4,9,1715.300048828125,1733.0999755859375,1722.5,1774.4000244140625,1804.4000244140625,1738.5714285714287,1765.7285679408483,1804.4300048828125,34.25308042569394,38.90575256962583,-74.2000732421875,-4.1816992910992346,-73.2000732421875,-4.12766844673824,0.0,27.328578404017858,21.943330891927083
2021-03-05,1698.0,1698.0,1701.0,1685.0,1690.5999755859375,302,1694.2999877929688,1693.6499938964844,16.0,0.9464095724037043,4,3,1,5,9,1700.199951171875,1715.300048828125,1733.0999755859375,1728.0999755859375,1796.4000244140625,1724.5142822265625,1756.8999982561384,1798.8533365885417,25.684988766344535,39.274068861999005,-30.0999755859375,-1.7417959615288845,-77.800048828125,-4.381126629626253,0.8125,28.271432059151785,22.386665852864585
2021-03-08,1677.699951171875,1677.699951171875,1705.4000244140625,1673.699951171875,1704.699951171875,1290,1691.199951171875,1690.3749694824219,31.7000732421875,1.8595690825470883,0,3,1,8,10,1698.0,1700.199951171875,1715.300048828125,1722.5,1774.4000244140625,1710.699986049107,1748.3642839704241,1792.9200032552083,19.686978581093456,42.67986888154588,-44.800048828125,-2.6008736620101596,-129.0,-7.140089859211379,0.12618267375725392,27.757149832589285,23.3433349609375
2021-03-09,1716.5999755859375,1716.5999755859375,1717.5,1685.199951171875,1686.199951171875,335,1701.3999633789062,1701.3749694824219,32.300048828125,1.9155527080686439,1,3,1,9,10,1677.699951171875,1698.0,1700.199951171875,1733.0999755859375,1728.0999755859375,1709.05712890625,1744.471426827567,1788.3100016276042,18.43285173010704,42.93136257251042,-16.5,-0.9520512510780905,-87.800048828125,-4.865886036364694,0.9721355091798248,25.314313616071427,23.990006510416666
2021-03-10,1721.5,1721.5,1722.9000244140625,1711.0,1713.5999755859375,412,1717.5499877929688,1717.25,11.9000244140625,0.6944458790619136,2,3,1,10,10,1716.5999755859375,1677.699951171875,1698.0,1715.300048828125,1722.5,1708.914271763393,1740.7642822265625,1784.0033365885417,18.314800654544875,42.47962986691812,6.199951171875,0.36144995017698167,-74.9000244140625,-4.16945131352316,0.882351130943222,23.200038364955358,24.216670735677084
2021-03-11,1722.300048828125,1722.300048828125,1737.5,1720.199951171875,1725.5999755859375,18,1723.9500122070312,1726.3999938964844,17.300048828125,1.002552681553595,3,3,1,11,10,1721.5,1716.5999755859375,1677.699951171875,1700.199951171875,1733.0999755859375,1707.3714250837054,1736.9428536551338,1779.9166707356771,16.2796379218029,41.480044268072206,22.10009765625,1.2998528579545805,-52.0999755859375,-2.936202370891074,0.12139258548425791,22.185756138392858,24.793339029947916
2021-03-12,1719.5,1719.5,1722.5,1699.0,1715.9000244140625,80,1717.7000122070312,1714.2250061035156,23.5,1.3695436602155577,4,3,1,12,10,1722.300048828125,1721.5,1716.5999755859375,1698.0,1715.300048828125,1707.9714181082588,1730.7142857142858,1775.9700032552084,16.692707882999976,36.44045998571604,21.5,1.266195524146054,-8.5999755859375,-0.4976549798874659,0.8723404255319149,21.414324079241073,24.5300048828125
